"Date","Country","Factor","RefRoute","Count","WithinTarget","OutsideTarget","PercentWithinTarget","Standard","StandardHit","AdditionalPatients","TargetLastMet","rank"
Sep 2017,"England","Skin","Urgent Suspected Cancer",2560,2428,"132",0.9484375,0.85,"was met",0,"Aug 2017","78th"
Oct 2017,"England","Skin","Urgent Suspected Cancer",2502,2374,"128",0.948840927258193,0.85,"was met",0,"Sep 2017","80th"
Nov 2017,"England","Skin","Urgent Suspected Cancer",2702,2577,"125",0.953737971872687,0.85,"was met",0,"Oct 2017","92nd"
Dec 2017,"England","Skin","Urgent Suspected Cancer",2286,2184,"102",0.955380577427822,0.85,"was met",0,"Nov 2017","99th"
Jan 2018,"England","Skin","Urgent Suspected Cancer",2390,2258,"132",0.944769874476987,0.85,"was met",0,"Dec 2017","72nd"
Feb 2018,"England","Skin","Urgent Suspected Cancer",2103,2008,"95",0.954826438421303,0.85,"was met",0,"Jan 2018","95th"
Mar 2018,"England","Skin","Urgent Suspected Cancer",2367,2290,"77",0.967469370511196,0.85,"was met",0,"Feb 2018","139th"
Apr 2018,"England","Skin","Urgent Suspected Cancer",2381,2279,"102",0.957160856782864,0.85,"was met",0,"Mar 2018","105th"
May 2018,"England","Skin","Urgent Suspected Cancer",2679,2574,"105",0.960806270996641,0.85,"was met",0,"Apr 2018","119th"
Jun 2018,"England","Skin","Urgent Suspected Cancer",2850,2761,"89",0.968771929824561,0.85,"was met",0,"May 2018","143rd"
Jul 2018,"England","Skin","Urgent Suspected Cancer",2874,2749,"125",0.956506610995129,0.85,"was met",0,"Jun 2018","102nd"
Aug 2018,"England","Skin","Urgent Suspected Cancer",3022,2901,"121",0.959960291197882,0.85,"was met",0,"Jul 2018","117th"
Sep 2018,"England","Skin","Urgent Suspected Cancer",2798,2639,"159",0.943173695496783,0.85,"was met",0,"Aug 2018","68th"
Oct 2018,"England","Skin","Urgent Suspected Cancer",2999,2832,"167",0.94431477159053,0.85,"was met",0,"Sep 2018","69th"
Nov 2018,"England","Skin","Urgent Suspected Cancer",2941,2781,"160",0.945596735804148,0.85,"was met",0,"Oct 2018","73rd"
Dec 2018,"England","Skin","Urgent Suspected Cancer",2685,2569,"116",0.956797020484171,0.85,"was met",0,"Nov 2018","103rd"
Jan 2019,"England","Skin","Urgent Suspected Cancer",2733,2549,"184",0.932674716428833,0.85,"was met",0,"Dec 2018","54th"
Feb 2019,"England","Skin","Urgent Suspected Cancer",2398,2272,"126",0.947456213511259,0.85,"was met",0,"Jan 2019","76th"
Mar 2019,"England","Skin","Urgent Suspected Cancer",2553,2449,"104",0.959263611437524,0.85,"was met",0,"Feb 2019","114th"
Apr 2019,"England","Skin","Urgent Suspected Cancer",2703,2582,"121",0.955234924158343,0.85,"was met",0,"Mar 2019","97th"
May 2019,"England","Skin","Urgent Suspected Cancer",2963,2812,"151",0.949038137023287,0.85,"was met",0,"Apr 2019","81st"
Jun 2019,"England","Skin","Urgent Suspected Cancer",2894,2761,"133",0.954042847270214,0.85,"was met",0,"May 2019","93rd"
Jul 2019,"England","Skin","Urgent Suspected Cancer",3176,2988,"188",0.94080604534005,0.85,"was met",0,"Jun 2019","63rd"
Aug 2019,"England","Skin","Urgent Suspected Cancer",3050,2867,"183",0.94,0.85,"was met",0,"Jul 2019","61st"
Sep 2019,"England","Skin","Urgent Suspected Cancer",3078,2851,"227",0.926250812215724,0.85,"was met",0,"Aug 2019","49th"
Oct 2019,"England","Skin","Urgent Suspected Cancer",3293,3059,"234",0.928940176131187,0.85,"was met",0,"Sep 2019","52nd"
Nov 2019,"England","Skin","Urgent Suspected Cancer",2991,2799,"192",0.9358074222668,0.85,"was met",0,"Oct 2019","56th"
Dec 2019,"England","Skin","Urgent Suspected Cancer",2657,2463,"194",0.926985321791494,0.85,"was met",0,"Nov 2019","50th"
Jan 2020,"England","Skin","Urgent Suspected Cancer",2884,2644,"240",0.916782246879334,0.85,"was met",0,"Dec 2019","45th"
Feb 2020,"England","Skin","Urgent Suspected Cancer",2581,2400,"181",0.929872142580395,0.85,"was met",0,"Jan 2020","53rd"
Mar 2020,"England","Skin","Urgent Suspected Cancer",2862,2727,"135",0.952830188679245,0.85,"was met",0,"Feb 2020","89th"
Apr 2020,"England","Skin","Urgent Suspected Cancer",1887,1731,"156",0.917329093799682,0.85,"was met",0,"Mar 2020","46th"
May 2020,"England","Skin","Urgent Suspected Cancer",2108,1885,"223",0.894212523719165,0.85,"was met",0,"Apr 2020","38th"
Jun 2020,"England","Skin","Urgent Suspected Cancer",2753,2587,"166",0.9397021431166,0.85,"was met",0,"May 2020","60th"
Jul 2020,"England","Skin","Urgent Suspected Cancer",3164,2988,"176",0.944374209860936,0.85,"was met",0,"Jun 2020","70th"
Aug 2020,"England","Skin","Urgent Suspected Cancer",2906,2739,"167",0.942532690984171,0.85,"was met",0,"Jul 2020","65th"
Sep 2020,"England","Skin","Urgent Suspected Cancer",3468,3190,"278",0.919838523644752,0.85,"was met",0,"Aug 2020","48th"
Oct 2020,"England","Skin","Urgent Suspected Cancer",3498,3214,"284",0.918810748999428,0.85,"was met",0,"Sep 2020","47th"
Nov 2020,"England","Skin","Urgent Suspected Cancer",3288,3009,"279",0.91514598540146,0.85,"was met",0,"Oct 2020","43rd"
Dec 2020,"England","Skin","Urgent Suspected Cancer",3092,2832,"260",0.915912031047865,0.85,"was met",0,"Nov 2020","44th"
Jan 2021,"England","Skin","Urgent Suspected Cancer",2801,2533,"268",0.904319885755087,0.85,"was met",0,"Dec 2020","40th"
Feb 2021,"England","Skin","Urgent Suspected Cancer",2673,2427,"246",0.907968574635241,0.85,"was met",0,"Jan 2021","42nd"
Mar 2021,"England","Skin","Urgent Suspected Cancer",3314,3107,"207",0.937537718768859,0.85,"was met",0,"Feb 2021","58th"
Apr 2021,"England","Skin","Urgent Suspected Cancer",3167,2991,"176",0.944426902431323,0.85,"was met",0,"Mar 2021","71st"
May 2021,"England","Skin","Urgent Suspected Cancer",3038,2818,"220",0.927583936800527,0.85,"was met",0,"Apr 2021","51st"
Jun 2021,"England","Skin","Urgent Suspected Cancer",3499,3266,"233",0.933409545584453,0.85,"was met",0,"May 2021","55th"
Jul 2021,"England","Skin","Urgent Suspected Cancer",3596,3262,"334",0.907119021134594,0.85,"was met",0,"Jun 2021","41st"
Aug 2021,"England","Skin","Urgent Suspected Cancer",3511,3077,"434",0.87638849330675,0.85,"was met",0,"Jul 2021","35th"
Sep 2021,"England","Skin","Urgent Suspected Cancer",3554,3093,"461",0.870287000562746,0.85,"was met",0,"Aug 2021","32nd"
Oct 2021,"England","Skin","Urgent Suspected Cancer",3435,2905,"530",0.84570596797671,0.85,"was NOT met",14.7500000000009,"Sep 2021","17th"
Nov 2021,"England","Skin","Urgent Suspected Cancer",3582,3075,"507",0.858458961474037,0.85,"was met",0,"Sep 2021","28th"
Dec 2021,"England","Skin","Urgent Suspected Cancer",3200,2702,"498",0.844375,0.85,"was NOT met",18,"Nov 2021","16th"
Jan 2022,"England","Skin","Urgent Suspected Cancer",3167,2662,"505",0.840543100726239,0.85,"was NOT met",29.9500000000012,"Nov 2021","15th"
Feb 2022,"England","Skin","Urgent Suspected Cancer",3085,2638,"447",0.855105348460292,0.85,"was met",0,"Nov 2021","24th"
Mar 2022,"England","Skin","Urgent Suspected Cancer",3447,3109,"338",0.901943719176095,0.85,"was met",0,"Feb 2022","39th"
Apr 2022,"England","Skin","Urgent Suspected Cancer",3041,2679,"362",0.880960210457087,0.85,"was met",0,"Mar 2022","37th"
May 2022,"England","Skin","Urgent Suspected Cancer",3512,3063,"449",0.872152619589977,0.85,"was met",0,"Apr 2022","33rd"
Jun 2022,"England","Skin","Urgent Suspected Cancer",3151,2694,"457",0.854966677245319,0.85,"was met",0,"May 2022","23rd"
Jul 2022,"England","Skin","Urgent Suspected Cancer",3297,2817,"480",0.854413102820746,0.85,"was met",0,"Jun 2022","22nd"
Aug 2022,"England","Skin","Urgent Suspected Cancer",3482,2962,"520",0.850660539919586,0.85,"was met",0,"Jul 2022","18th"
Sep 2022,"England","Skin","Urgent Suspected Cancer",3550,2913,"637",0.82056338028169,0.85,"was NOT met",104.500000000001,"Aug 2022","10th"
Oct 2022,"England","Skin","Urgent Suspected Cancer",3650,2917,"733",0.799178082191781,0.85,"was NOT met",185.499999999999,"Aug 2022","6th"
Nov 2022,"England","Skin","Urgent Suspected Cancer",3839,3000,"839",0.781453503516541,0.85,"was NOT met",263.149999999999,"Aug 2022",""
Dec 2022,"England","Skin","Urgent Suspected Cancer",3194,2587,"607",0.809956167814653,0.85,"was NOT met",127.899999999998,"Aug 2022","9th"
Jan 2023,"England","Skin","Urgent Suspected Cancer",3284,2591,"693",0.788976857490865,0.85,"was NOT met",200.399999999999,"Aug 2022","2nd"
Feb 2023,"England","Skin","Urgent Suspected Cancer",3120,2606,"514",0.83525641025641,0.85,"was NOT met",46.0000000000009,"Aug 2022","13th"
Mar 2023,"England","Skin","Urgent Suspected Cancer",3479,3051,"428",0.876976142569704,0.85,"was met",0,"Aug 2022","36th"
Apr 2023,"England","Skin","Urgent Suspected Cancer",2976,2539,"437",0.853158602150538,0.85,"was met",0,"Mar 2023","20th"
May 2023,"England","Skin","Urgent Suspected Cancer",3484,2976,"508",0.854190585533869,0.85,"was met",0,"Apr 2023","21st"
Jun 2023,"England","Skin","Urgent Suspected Cancer",3468,2972,"496",0.856978085351788,0.85,"was met",0,"May 2023","26th"
Jul 2023,"England","Skin","Urgent Suspected Cancer",3779,3238,"541",0.856840433977243,0.85,"was met",0,"Jun 2023","25th"
Aug 2023,"England","Skin","Urgent Suspected Cancer",3828,3190,"638",0.833333333333333,0.85,"was NOT met",63.800000000001,"Jul 2023","12th"
Sep 2023,"England","Skin","Urgent Suspected Cancer",3623,2887,"736",0.796853436378692,0.85,"was NOT met",192.549999999999,"Jul 2023","4th"
Oct 2023,"England","Skin","ALL ROUTES",4674,3734,"940",0.798887462558836,0.85,"was NOT met",238.9,"Jul 2023","5th"
Oct 2023,"England","Skin","Consultant Upgrade",733,629,"104",0.858117326057299,NA,NA,NA,NA,NA
Oct 2023,"England","Skin","Urgent Suspected Cancer",3941,3105,"836",0.787871098705912,NA,NA,NA,NA,NA
Nov 2023,"England","Skin","ALL ROUTES",4687,3782,"905",0.806912737358652,0.85,"was NOT met",201.95,"Jul 2023","8th"
Nov 2023,"England","Skin","Breast Symptomatic",1,0,"1",0,NA,NA,NA,NA,NA
Nov 2023,"England","Skin","Consultant Upgrade",820,727,"93",0.886585365853659,NA,NA,NA,NA,NA
Nov 2023,"England","Skin","Urgent Suspected Cancer",3866,3055,"811",0.790222452146922,NA,NA,NA,NA,NA
Dec 2023,"England","Skin","ALL ROUTES",3782,3049,"733",0.80618720253834,0.85,"was NOT met",165.7,"Jul 2023","7th"
Dec 2023,"England","Skin","Breast Symptomatic",1,0,"1",0,NA,NA,NA,NA,NA
Dec 2023,"England","Skin","Consultant Upgrade",655,578,"77",0.882442748091603,NA,NA,NA,NA,NA
Dec 2023,"England","Skin","Urgent Suspected Cancer",3126,2471,"655",0.790467050543826,NA,NA,NA,NA,NA
Jan 2024,"England","Skin","ALL ROUTES",4356,3465,"891",0.795454545454545,0.85,"was NOT met",237.6,"Jul 2023","3rd"
Jan 2024,"England","Skin","Consultant Upgrade",733,632,"101",0.862210095497954,NA,NA,NA,NA,NA
Jan 2024,"England","Skin","Screening",1,0,"1",0,NA,NA,NA,NA,NA
Jan 2024,"England","Skin","Urgent Suspected Cancer",3622,2833,"789",0.782164549972391,NA,NA,NA,NA,NA
Feb 2024,"England","Skin","ALL ROUTES",4289,3552,"737",0.828165073443693,0.85,"was NOT met",93.6499999999999,"Jul 2023","11th"
Feb 2024,"England","Skin","Breast Symptomatic",1,0,"1",0,NA,NA,NA,NA,NA
Feb 2024,"England","Skin","Consultant Upgrade",743,644,"99",0.866756393001346,NA,NA,NA,NA,NA
Feb 2024,"England","Skin","Urgent Suspected Cancer",3545,2908,"637",0.820310296191819,NA,NA,NA,NA,NA
Mar 2024,"England","Skin","ALL ROUTES",4240,3703,"537",0.873349056603774,0.85,"was met",0,"Jul 2023","34th"
Mar 2024,"England","Skin","Consultant Upgrade",761,687,"74",0.902759526938239,NA,NA,NA,NA,NA
Mar 2024,"England","Skin","Urgent Suspected Cancer",3479,3016,"463",0.866915780396666,NA,NA,NA,NA,NA
Apr 2024,"England","Skin","ALL ROUTES",4394,3792,"602",0.862994993172508,0.85,"was met",0,"Mar 2024","30th"
Apr 2024,"England","Skin","Consultant Upgrade",887,805,"82",0.907553551296505,NA,NA,NA,NA,NA
Apr 2024,"England","Skin","Urgent Suspected Cancer",3507,2987,"520",0.851725121186199,NA,NA,NA,NA,NA
May 2024,"England","Skin","ALL ROUTES",4329,3688,"641",0.851928851928852,0.85,"was met",0,"Apr 2024","19th"
May 2024,"England","Skin","Consultant Upgrade",843,747,"96",0.886120996441281,NA,NA,NA,NA,NA
May 2024,"England","Skin","Urgent Suspected Cancer",3486,2941,"545",0.843660355708548,NA,NA,NA,NA,NA
Jun 2024,"England","Skin","ALL ROUTES",4295,3728,"567",0.867986030267753,0.85,"was met",0,"May 2024","31st"
Jun 2024,"England","Skin","Consultant Upgrade",801,714,"87",0.891385767790262,NA,NA,NA,NA,NA
Jun 2024,"England","Skin","Screening",1,0,"1",0,NA,NA,NA,NA,NA
Jun 2024,"England","Skin","Urgent Suspected Cancer",3493,3014,"479",0.86286859433152,NA,NA,NA,NA,NA
Jul 2024,"England","Skin","ALL ROUTES",4940,4250,"690",0.860323886639676,0.85,"was met",0,"Jun 2024","29th"
Jul 2024,"England","Skin","Consultant Upgrade",938,841,"97",0.896588486140725,NA,NA,NA,NA,NA
Jul 2024,"England","Skin","Urgent Suspected Cancer",4002,3409,"593",0.851824087956022,NA,NA,NA,NA,NA
Aug 2024,"England","Skin","ALL ROUTES",4605,3950,"655",0.857763300760043,0.85,"was met",0,"Jul 2024","27th"
Aug 2024,"England","Skin","Consultant Upgrade",805,708,"97",0.879503105590062,NA,NA,NA,NA,NA
Aug 2024,"England","Skin","Urgent Suspected Cancer",3800,3242,"558",0.853157894736842,NA,NA,NA,NA,NA
Sep 2024,"England","Skin","ALL ROUTES",4518,3794,"724",0.83975210270031,0.85,"was NOT met",46.2999999999999,"Aug 2024","14th"
Sep 2024,"England","Skin","Breast Symptomatic",1,1,"0",1,NA,NA,NA,NA,NA
Sep 2024,"England","Skin","Consultant Upgrade",845,744,"101",0.880473372781065,NA,NA,NA,NA,NA
Sep 2024,"England","Skin","Urgent Suspected Cancer",3672,3049,"623",0.830337690631808,NA,NA,NA,NA,NA
Oct 2009,"England","Urological","Urgent Suspected Cancer",1788,1430,"358",0.799776286353468,0.85,"was NOT met",89.8,NA,"128th"
Nov 2009,"England","Urological","Urgent Suspected Cancer",1835,1469,"366",0.800544959128065,0.85,"was NOT met",90.7499999999999,NA,"130th"
Dec 2009,"England","Urological","Urgent Suspected Cancer",1986,1694,"292",0.852970795568983,0.85,"was met",0,NA,"179th"
Jan 2010,"England","Urological","Urgent Suspected Cancer",1738,1403,"335",0.807249712313003,0.85,"was NOT met",74.2999999999999,"Dec 2009","135th"
Feb 2010,"England","Urological","Urgent Suspected Cancer",1761,1399,"362",0.794434980124929,0.85,"was NOT met",97.8500000000001,"Dec 2009","122nd"
Mar 2010,"England","Urological","Urgent Suspected Cancer",1989,1670,"319",0.839617898441428,0.85,"was NOT met",20.6499999999999,"Dec 2009","165th"
Apr 2010,"England","Urological","Urgent Suspected Cancer",1736,1456,"280",0.838709677419355,0.85,"was NOT met",19.5999999999999,"Dec 2009","164th"
May 2010,"England","Urological","Urgent Suspected Cancer",1758,1460,"298",0.830489192263936,0.85,"was NOT met",34.3,"Dec 2009","153rd"
Jun 2010,"England","Urological","Urgent Suspected Cancer",2018,1708,"310",0.846382556987116,0.85,"was NOT met",7.29999999999996,"Dec 2009","174th"
Jul 2010,"England","Urological","Urgent Suspected Cancer",1948,1602,"346",0.822381930184805,0.85,"was NOT met",53.8000000000001,"Dec 2009","146th"
Aug 2010,"England","Urological","Urgent Suspected Cancer",1890,1521,"369",0.804761904761905,0.85,"was NOT met",85.4999999999999,"Dec 2009","133rd"
Sep 2010,"England","Urological","Urgent Suspected Cancer",1908,1570,"338",0.822851153039832,0.85,"was NOT met",51.8,"Dec 2009","147th"
Oct 2010,"England","Urological","Urgent Suspected Cancer",1886,1536,"350",0.814422057264051,0.85,"was NOT met",67.0999999999999,"Dec 2009","138th"
Nov 2010,"England","Urological","Urgent Suspected Cancer",2003,1660,"343",0.828756864702946,0.85,"was NOT met",42.5499999999999,"Dec 2009","150th"
Dec 2010,"England","Urological","Urgent Suspected Cancer",1935,1637,"298",0.845994832041344,0.85,"was NOT met",7.75000000000004,"Dec 2009","173rd"
Jan 2011,"England","Urological","Urgent Suspected Cancer",1873,1491,"382",0.796049119060331,0.85,"was NOT met",101.05,"Dec 2009","123rd"
Feb 2011,"England","Urological","Urgent Suspected Cancer",1835,1468,"367",0.8,0.85,"was NOT met",91.7499999999999,"Dec 2009","129th"
Mar 2011,"England","Urological","Urgent Suspected Cancer",2222,1875,"347",0.843834383438344,0.85,"was NOT met",13.7,"Dec 2009","171st"
Apr 2011,"England","Urological","Urgent Suspected Cancer",1844,1562,"282",0.8470715835141,0.85,"was NOT met",5.39999999999986,"Dec 2009","176th"
May 2011,"England","Urological","Urgent Suspected Cancer",2002,1632,"370",0.815184815184815,0.85,"was NOT met",69.6999999999999,"Dec 2009","139th"
Jun 2011,"England","Urological","Urgent Suspected Cancer",2052,1696,"356",0.826510721247563,0.85,"was NOT met",48.2,"Dec 2009","148th"
Jul 2011,"England","Urological","Urgent Suspected Cancer",1997,1685,"312",0.843765648472709,0.85,"was NOT met",12.4499999999999,"Dec 2009","170th"
Aug 2011,"England","Urological","Urgent Suspected Cancer",2072,1736,"336",0.837837837837838,0.85,"was NOT met",25.2,"Dec 2009","163rd"
Sep 2011,"England","Urological","Urgent Suspected Cancer",2141,1788,"353",0.835123773937412,0.85,"was NOT met",31.8499999999999,"Dec 2009","159th"
Oct 2011,"England","Urological","Urgent Suspected Cancer",2023,1681,"342",0.830944142362827,0.85,"was NOT met",38.5500000000001,"Dec 2009","154th"
Nov 2011,"England","Urological","Urgent Suspected Cancer",2195,1832,"363",0.834624145785877,0.85,"was NOT met",33.75,"Dec 2009","158th"
Dec 2011,"England","Urological","Urgent Suspected Cancer",2138,1864,"274",0.871842843779233,0.85,"was met",0,"Dec 2009","180th"
Jan 2012,"England","Urological","Urgent Suspected Cancer",2171,1810,"361",0.83371718102257,0.85,"was NOT met",35.3500000000001,"Dec 2011","156th"
Feb 2012,"England","Urological","Urgent Suspected Cancer",2074,1692,"382",0.815814850530376,0.85,"was NOT met",70.9,"Dec 2011","141st"
Mar 2012,"England","Urological","Urgent Suspected Cancer",2279,1918,"361",0.841597191750768,0.85,"was NOT met",19.15,"Dec 2011","168th"
Apr 2012,"England","Urological","Urgent Suspected Cancer",2068,1749,"319",0.845744680851064,0.85,"was NOT met",8.80000000000001,"Dec 2011","172nd"
May 2012,"England","Urological","Urgent Suspected Cancer",2348,1992,"356",0.848381601362862,0.85,"was NOT met",3.79999999999996,"Dec 2011","177th"
Jun 2012,"England","Urological","Urgent Suspected Cancer",1827,1516,"311",0.829775588396278,0.85,"was NOT met",36.9499999999999,"Dec 2011","151st"
Jul 2012,"England","Urological","Urgent Suspected Cancer",2203,1837,"366",0.833862914207898,0.85,"was NOT met",35.5499999999998,"Dec 2011","157th"
Aug 2012,"England","Urological","Urgent Suspected Cancer",2185,1820,"365",0.832951945080092,0.85,"was NOT met",37.25,"Dec 2011","155th"
Sep 2012,"England","Urological","Urgent Suspected Cancer",2055,1681,"374",0.818004866180049,0.85,"was NOT met",65.75,"Dec 2011","143rd"
Oct 2012,"England","Urological","Urgent Suspected Cancer",2255,1864,"391",0.826607538802661,0.85,"was NOT met",52.7499999999998,"Dec 2011","149th"
Nov 2012,"England","Urological","Urgent Suspected Cancer",2337,1991,"346",0.851946940522037,0.85,"was met",0,"Dec 2011","178th"
Dec 2012,"England","Urological","Urgent Suspected Cancer",2071,1753,"318",0.846450989859971,0.85,"was NOT met",7.34999999999996,"Nov 2012","175th"
Jan 2013,"England","Urological","Urgent Suspected Cancer",2360,1971,"389",0.835169491525424,0.85,"was NOT met",34.9999999999999,"Nov 2012","160th"
Feb 2013,"England","Urological","Urgent Suspected Cancer",2020,1619,"401",0.801485148514852,0.85,"was NOT met",97.9999999999999,"Nov 2012","131st"
Mar 2013,"England","Urological","Urgent Suspected Cancer",2203,1854,"349",0.841579664094417,0.85,"was NOT met",18.5499999999998,"Nov 2012","167th"
Apr 2013,"England","Urological","Urgent Suspected Cancer",2265,1881,"384",0.83046357615894,0.85,"was NOT met",44.25,"Nov 2012","152nd"
May 2013,"England","Urological","Urgent Suspected Cancer",2317,1892,"425",0.816573154941735,0.85,"was NOT met",77.45,"Nov 2012","142nd"
Jun 2013,"England","Urological","Urgent Suspected Cancer",2110,1774,"336",0.840758293838863,0.85,"was NOT met",19.4999999999999,"Nov 2012","166th"
Jul 2013,"England","Urological","Urgent Suspected Cancer",2408,2029,"379",0.842607973421927,0.85,"was NOT met",17.7999999999999,"Nov 2012","169th"
Aug 2013,"England","Urological","Urgent Suspected Cancer",2277,1907,"370",0.837505489679403,0.85,"was NOT met",28.4499999999999,"Nov 2012","162nd"
Sep 2013,"England","Urological","Urgent Suspected Cancer",2423,1983,"440",0.818406933553446,0.85,"was NOT met",76.5499999999999,"Nov 2012","144th"
Oct 2013,"England","Urological","Urgent Suspected Cancer",2622,2092,"530",0.797864225781846,0.85,"was NOT met",136.7,"Nov 2012","127th"
Nov 2013,"England","Urological","Urgent Suspected Cancer",2474,1991,"483",0.804769603880356,0.85,"was NOT met",111.9,"Nov 2012","134th"
